L0,x,y,H0
0.015625,1.203125,0.609375,0.005899191
0.015625,1.203125,0.625,0.004413843
0.015625,1.203125,0.640625,0.008976698
0.015625,1.203125,0.65625,0.0033864975
0.015625,1.203125,0.671875,0.009052515
0.015625,1.203125,0.6875,0.031302452
0.015625,1.203125,0.703125,0.034223795
0.015625,1.203125,0.71875,0.021200657
0.015625,1.203125,0.734375,0.01448369
0.015625,1.203125,0.75,0.01816225
0.015625,1.203125,0.765625,0.013804436
0.015625,1.203125,0.78125,0.0381186
0.015625,1.203125,0.796875,0.037801027
0.015625,1.203125,0.8125,0.047930956
0.015625,1.203125,0.828125,0.054879665
0.015625,1.203125,0.84375,0.05821681
0.015625,1.203125,0.859375,0.019771576
0.015625,1.203125,0.875,0.0045597553
0.015625,1.203125,0.890625,0.003322363
0.015625,1.203125,0.90625,0.010488272
0.015625,1.203125,0.921875,0.007832766
0.015625,1.203125,0.9375,0.011143446
0.015625,1.203125,0.953125,0.012378454
0.015625,1.203125,0.96875,0.004013777
0.015625,1.203125,0.984375,0.008977652
0.015625,1.203125,1.0,0.006832123
0.015625,1.203125,1.015625,0.006396532
0.015625,1.203125,1.03125,0.009138823
0.015625,1.203125,1.046875,0.009843826
0.015625,1.203125,1.0625,0.062172174
0.015625,1.203125,1.078125,0.015633345
0.015625,1.203125,1.09375,0.0054740906
0.015625,1.203125,1.109375,0.017803192
0.015625,1.203125,1.125,0.0060429573
0.015625,1.203125,1.140625,0.014690876
0.015625,1.203125,1.15625,0.009366035
0.015625,1.203125,1.171875,0.004342556
0.015625,1.203125,1.1875,0.008547068
0.015625,1.203125,1.203125,0.011909008
0.015625,1.203125,1.21875,0.023016214
0.015625,1.203125,1.234375,0.037044525
0.015625,1.203125,1.25,0.026470184
0.015625,1.203125,1.265625,0.03125
0.015625,1.203125,1.28125,0.026334524
0.015625,1.203125,1.296875,0.012764692
0.015625,1.203125,1.3125,0.0097436905
0.015625,1.203125,1.328125,0.026622772
0.015625,1.203125,1.34375,0.0058920383
0.015625,1.203125,1.359375,0.003002882
0.015625,1.203125,1.375,0.002418995
0.015625,1.203125,1.390625,0.0033977032
0.015625,1.203125,1.40625,0.0027620792
0.015625,1.203125,1.421875,0.0063285828
0.015625,1.203125,1.4375,0.013870716
0.015625,1.203125,1.453125,0.011995792
0.015625,1.203125,1.46875,0.013545513
0.015625,1.203125,1.484375,0.020106792
0.015625,1.203125,1.5,0.01812768
0.015625,1.203125,1.515625,0.0153365135
0.015625,1.203125,1.53125,0.016585112
0.015625,1.203125,1.546875,0.017693281
0.015625,1.203125,1.5625,0.030954838
0.015625,1.203125,1.578125,0.017715216
0.015625,1.203125,1.59375,0.015485287
0.015625,1.203125,1.609375,0.010458469
0.015625,1.203125,1.625,0.008156538
0.015625,1.203125,1.640625,0.006405115
0.015625,1.203125,1.65625,0.011185646
0.015625,1.203125,1.671875,0.009665251
0.015625,1.203125,1.6875,0.010553122
0.015625,1.203125,1.703125,0.0055983067
0.015625,1.203125,1.71875,0.019842148
0.015625,1.203125,1.734375,0.028259039
0.015625,1.203125,1.75,0.036542892
0.015625,1.203125,1.765625,0.06125903
0.015625,1.203125,1.78125,0.01068759
0.015625,1.203125,1.796875,0.012013674
0.015625,1.203125,1.8125,0.010115385
0.015625,1.203125,1.828125,0.004501581
0.015625,1.203125,1.84375,0.0040302277
0.015625,1.203125,1.859375,0.0016522408
0.015625,1.203125,1.875,0.002203703
0.015625,1.203125,1.890625,0.011338949
0.015625,1.203125,1.90625,0.3089955
0.015625,1.203125,1.921875,0.20157957
0.015625,1.203125,1.9375,0.030195236
0.015625,1.203125,1.953125,0.021370173
0.015625,1.203125,1.96875,0.116503716
0.015625,1.203125,1.984375,0.11889815
0.015625,1.21875,0.0,0.014337301
0.015625,1.21875,0.015625,0.014236212
0.015625,1.21875,0.03125,0.024173737
0.015625,1.21875,0.046875,0.14784455
0.015625,1.21875,0.0625,0.081272125
0.015625,1.21875,0.078125,0.03758478
0.015625,1.21875,0.09375,0.042110443
0.015625,1.21875,0.109375,0.038461924
0.015625,1.21875,0.125,0.0384264
0.015625,1.21875,0.140625,0.09859133
0.015625,1.21875,0.15625,0.05479145
0.015625,1.21875,0.171875,0.01760149
0.015625,1.21875,0.1875,0.011723042
0.015625,1.21875,0.203125,0.008063793
0.015625,1.21875,0.21875,0.0042226315
0.015625,1.21875,0.234375,0.0044116974
0.015625,1.21875,0.25,0.0029716492
0.015625,1.21875,0.265625,0.003272295
0.015625,1.21875,0.28125,0.003629446
0.015625,1.21875,0.296875,0.0057201385
0.015625,1.21875,0.3125,0.0054018497
0.015625,1.21875,0.328125,0.0021886826
0.015625,1.21875,0.34375,0.0020992756
0.015625,1.21875,0.359375,0.0033159256
0.015625,1.21875,0.375,0.007175684
0.015625,1.21875,0.390625,0.0150129795
0.015625,1.21875,0.40625,0.02404046
0.015625,1.21875,0.421875,0.09392762
0.015625,1.21875,0.4375,0.053375483
0.015625,1.21875,0.453125,0.043539047
0.015625,1.21875,0.46875,0.026299238
0.015625,1.21875,0.484375,0.008040667
0.015625,1.21875,0.5,0.0073678493
0.015625,1.21875,0.515625,0.009168148
0.015625,1.21875,0.53125,0.012027502
0.015625,1.21875,0.546875,0.013732433
0.015625,1.21875,0.5625,0.0189538
0.015625,1.21875,0.578125,0.008269548
0.015625,1.21875,0.59375,0.006731987
0.015625,1.21875,0.609375,0.006364584
0.015625,1.21875,0.625,0.0057189465
0.015625,1.21875,0.640625,0.006008625
0.015625,1.21875,0.65625,0.0064077377
0.015625,1.21875,0.671875,0.008602619
0.015625,1.21875,0.6875,0.017405748
0.015625,1.21875,0.703125,0.026093245
0.015625,1.21875,0.71875,0.021377325
0.015625,1.21875,0.734375,0.012145519
0.015625,1.21875,0.75,0.010837793
0.015625,1.21875,0.765625,0.010079861
0.015625,1.21875,0.78125,0.012379169
0.015625,1.21875,0.796875,0.022674084
0.015625,1.21875,0.8125,0.026913404
0.015625,1.21875,0.828125,0.019468546
0.015625,1.21875,0.84375,0.10487008
0.015625,1.21875,0.859375,0.035516024
0.015625,1.21875,0.875,0.008394718
0.015625,1.21875,0.890625,0.0032286644
0.015625,1.21875,0.90625,0.011077166
0.015625,1.21875,0.921875,0.013637304
0.015625,1.21875,0.9375,0.015208244
0.015625,1.21875,0.953125,0.01149559
0.015625,1.21875,0.96875,0.003849268
0.015625,1.21875,0.984375,0.0134961605
0.015625,1.21875,1.0,0.009714127
0.015625,1.21875,1.015625,0.0070791245
0.015625,1.21875,1.03125,0.008555412
0.015625,1.21875,1.046875,0.012547493
0.015625,1.21875,1.0625,0.080937624
0.015625,1.21875,1.078125,0.01831317
0.015625,1.21875,1.09375,0.009307861
0.015625,1.21875,1.109375,0.017181873
0.015625,1.21875,1.125,0.016053438
0.015625,1.21875,1.140625,0.013103008
0.015625,1.21875,1.15625,0.021803617
0.015625,1.21875,1.171875,0.013021708
0.015625,1.21875,1.1875,0.009938717
0.015625,1.21875,1.203125,0.016388416
0.015625,1.21875,1.21875,0.04348588
0.015625,1.21875,1.234375,0.02631092
0.015625,1.21875,1.25,0.027453661
0.015625,1.21875,1.265625,0.022671461
0.015625,1.21875,1.28125,0.009804964
0.015625,1.21875,1.296875,0.0107553005
0.015625,1.21875,1.3125,0.0054633617
0.015625,1.21875,1.328125,0.022732258
0.015625,1.21875,1.34375,0.017453194
0.015625,1.21875,1.359375,0.0014469624
0.015625,1.21875,1.375,0.0041372776
0.015625,1.21875,1.390625,0.010289431
0.015625,1.21875,1.40625,0.011623144
0.015625,1.21875,1.421875,0.016536474
0.015625,1.21875,1.4375,0.013010025
0.015625,1.21875,1.453125,0.0062789917
0.015625,1.21875,1.46875,0.0065283775
0.015625,1.21875,1.484375,0.011168718
0.015625,1.21875,1.5,0.024546862
0.015625,1.21875,1.515625,0.020193577
0.015625,1.21875,1.53125,0.01829362
0.015625,1.21875,1.546875,0.038794518
0.015625,1.21875,1.5625,0.029352188
0.015625,1.21875,1.578125,0.02081585
0.015625,1.21875,1.59375,0.016400099
0.015625,1.21875,1.609375,0.01349473
0.015625,1.21875,1.625,0.0066673756
0.015625,1.21875,1.640625,0.006713867
0.015625,1.21875,1.65625,0.00916028
0.015625,1.21875,1.671875,0.014208555
0.015625,1.21875,1.6875,0.00840044
0.015625,1.21875,1.703125,0.0028467178
0.015625,1.21875,1.71875,0.004576206
0.015625,1.21875,1.734375,0.019803047
0.015625,1.21875,1.75,0.034185886
0.015625,1.21875,1.765625,0.063360214
0.015625,1.21875,1.78125,0.012128115
0.015625,1.21875,1.796875,0.005879402
0.015625,1.21875,1.8125,0.005414486
0.015625,1.21875,1.828125,0.0057959557
0.015625,1.21875,1.84375,0.0041491985
0.015625,1.21875,1.859375,0.0026311874
0.015625,1.21875,1.875,0.005100012
0.015625,1.21875,1.890625,0.0101594925
0.015625,1.21875,1.90625,0.32390404
0.015625,1.21875,1.921875,0.035574198
0.015625,1.21875,1.9375,0.024271965
0.015625,1.21875,1.953125,0.08912587
0.015625,1.21875,1.96875,0.04998541
0.015625,1.21875,1.984375,0.0036623478
0.015625,1.234375,0.0,0.009446859
0.015625,1.234375,0.015625,0.011450529
0.015625,1.234375,0.03125,0.035098314
0.015625,1.234375,0.046875,0.13416457
0.015625,1.234375,0.0625,0.07328534
0.015625,1.234375,0.078125,0.028032303
0.015625,1.234375,0.09375,0.031190395
0.015625,1.234375,0.109375,0.033405066
0.015625,1.234375,0.125,0.07051587
0.015625,1.234375,0.140625,0.07869482
0.015625,1.234375,0.15625,0.018249989
0.015625,1.234375,0.171875,0.0111711025
0.015625,1.234375,0.1875,0.008116484
0.015625,1.234375,0.203125,0.0066940784
0.015625,1.234375,0.21875,0.0050582886
0.015625,1.234375,0.234375,0.006989956
0.015625,1.234375,0.25,0.0052695274
0.015625,1.234375,0.265625,0.004106045
0.015625,1.234375,0.28125,0.0018098354
0.015625,1.234375,0.296875,0.0043280125
0.015625,1.234375,0.3125,0.006639242
0.015625,1.234375,0.328125,0.002490282
0.015625,1.234375,0.34375,0.0018436909
0.015625,1.234375,0.359375,0.003739357
0.015625,1.234375,0.375,0.0052034855
0.015625,1.234375,0.390625,0.010879755
0.015625,1.234375,0.40625,0.028265476
0.015625,1.234375,0.421875,0.04830432
0.015625,1.234375,0.4375,0.030218363
0.015625,1.234375,0.453125,0.03257966
0.015625,1.234375,0.46875,0.06003785
0.015625,1.234375,0.484375,0.045974255
0.015625,1.234375,0.5,0.019470215
0.015625,1.234375,0.515625,0.010490656
0.015625,1.234375,0.53125,0.012521982
0.015625,1.234375,0.546875,0.0123410225
0.015625,1.234375,0.5625,0.014483929
0.015625,1.234375,0.578125,0.0075979233
0.015625,1.234375,0.59375,0.007510662
0.015625,1.234375,0.609375,0.006078005
0.015625,1.234375,0.625,0.006357193
0.015625,1.234375,0.640625,0.010215521
0.015625,1.234375,0.65625,0.011133909
0.015625,1.234375,0.671875,0.007052183
0.015625,1.234375,0.6875,0.016924858
0.015625,1.234375,0.703125,0.016399622
0.015625,1.234375,0.71875,0.027222872
0.015625,1.234375,0.734375,0.009989262
0.015625,1.234375,0.75,0.0041599274
0.015625,1.234375,0.765625,0.0059268475
0.015625,1.234375,0.78125,0.00766778
0.015625,1.234375,0.796875,0.03658533
0.015625,1.234375,0.8125,0.039486885
0.015625,1.234375,0.828125,0.055862665
0.015625,1.234375,0.84375,0.09895682
0.015625,1.234375,0.859375,0.0116176605
0.015625,1.234375,0.875,0.008834362
0.015625,1.234375,0.890625,0.0069522858
0.015625,1.234375,0.90625,0.008135557
0.015625,1.234375,0.921875,0.009716272
0.015625,1.234375,0.9375,0.0089075565
0.015625,1.234375,0.953125,0.0036234856
0.015625,1.234375,0.96875,0.0073695183
0.015625,1.234375,0.984375,0.018016338
0.015625,1.234375,1.0,0.0051128864
0.015625,1.234375,1.015625,0.005107403
0.015625,1.234375,1.03125,0.009033203
0.015625,1.234375,1.046875,0.02843976
0.015625,1.234375,1.0625,0.11022234
0.015625,1.234375,1.078125,0.039615154
0.015625,1.234375,1.09375,0.05548072
0.015625,1.234375,1.109375,0.05990839
0.015625,1.234375,1.125,0.068235874
0.015625,1.234375,1.140625,0.015303612
0.015625,1.234375,1.15625,0.017163038
0.015625,1.234375,1.171875,0.009168148
0.015625,1.234375,1.1875,0.009146929
0.015625,1.234375,1.203125,0.013364077
0.015625,1.234375,1.21875,0.022632122
0.015625,1.234375,1.234375,0.01653266
0.015625,1.234375,1.25,0.022812605
0.015625,1.234375,1.265625,0.011442423
0.015625,1.234375,1.28125,0.0077912807
0.015625,1.234375,1.296875,0.011823416
0.015625,1.234375,1.3125,0.017436266
0.015625,1.234375,1.328125,0.019159079
0.015625,1.234375,1.34375,0.026391745
0.015625,1.234375,1.359375,0.004377842
0.015625,1.234375,1.375,0.0022552013
0.015625,1.234375,1.390625,0.018141508
0.015625,1.234375,1.40625,0.010867119
0.015625,1.234375,1.421875,0.026424885
0.015625,1.234375,1.4375,0.030372381
0.015625,1.234375,1.453125,0.010149479
0.015625,1.234375,1.46875,0.012115717
0.015625,1.234375,1.484375,0.021520376
0.015625,1.234375,1.5,0.034619093
0.015625,1.234375,1.515625,0.017748117
0.015625,1.234375,1.53125,0.029726744
0.015625,1.234375,1.546875,0.03754902
0.015625,1.234375,1.5625,0.018712044
0.015625,1.234375,1.578125,0.016949177
0.015625,1.234375,1.59375,0.011092424
0.015625,1.234375,1.609375,0.009229898
0.015625,1.234375,1.625,0.011673927
0.015625,1.234375,1.640625,0.008409262
0.015625,1.234375,1.65625,0.004585266
0.015625,1.234375,1.671875,0.01755476
0.015625,1.234375,1.6875,0.010477304
0.015625,1.234375,1.703125,0.0060343742
0.015625,1.234375,1.71875,0.0019445419
0.015625,1.234375,1.734375,0.004888296
0.015625,1.234375,1.75,0.057433605
0.015625,1.234375,1.765625,0.050274134
0.015625,1.234375,1.78125,0.013318062
0.015625,1.234375,1.796875,0.016440868
0.015625,1.234375,1.8125,0.0043559074
0.015625,1.234375,1.828125,0.006858349
0.015625,1.234375,1.84375,0.0029351711
0.015625,1.234375,1.859375,0.0037808418
0.015625,1.234375,1.875,0.0023002625
0.015625,1.234375,1.890625,0.00734663
0.015625,1.234375,1.90625,0.07404137
0.015625,1.234375,1.921875,0.13509822
0.015625,1.234375,1.9375,0.0076909065
0.015625,1.234375,1.953125,0.11102295
0.015625,1.234375,1.96875,0.020735502
0.015625,1.234375,1.984375,0.0057308674
0.015625,1.25,0.0,0.008835316
0.015625,1.25,0.015625,0.012004137
0.015625,1.25,0.03125,0.052343845
0.015625,1.25,0.046875,0.09680295
0.015625,1.25,0.0625,0.041837692
0.015625,1.25,0.078125,0.014579773
0.015625,1.25,0.09375,0.025104761
0.015625,1.25,0.109375,0.028012514
0.015625,1.25,0.125,0.079990864
0.015625,1.25,0.140625,0.06343055
0.015625,1.25,0.15625,0.037714005
0.015625,1.25,0.171875,0.012710094
0.015625,1.25,0.1875,0.009560823
0.015625,1.25,0.203125,0.0066161156
0.015625,1.25,0.21875,0.005009651
0.015625,1.25,0.234375,0.006139517
0.015625,1.25,0.25,0.0017147064
0.015625,1.25,0.265625,0.007737398
0.015625,1.25,0.28125,0.008316278
0.015625,1.25,0.296875,0.009127855
0.015625,1.25,0.3125,0.012458086
0.015625,1.25,0.328125,0.007160187
0.015625,1.25,0.34375,0.0066809654
0.015625,1.25,0.359375,0.0069932938
0.015625,1.25,0.375,0.010912657
0.015625,1.25,0.390625,0.017372847
0.015625,1.25,0.40625,0.03658676
0.015625,1.25,0.421875,0.022827148
0.015625,1.25,0.4375,0.012129307
0.015625,1.25,0.453125,0.0052080154
0.015625,1.25,0.46875,0.026319265
0.015625,1.25,0.484375,0.041344166
0.015625,1.25,0.5,0.04143071
0.015625,1.25,0.515625,0.02400732
0.015625,1.25,0.53125,0.010941267
0.015625,1.25,0.546875,0.01096797
0.015625,1.25,0.5625,0.014127731
0.015625,1.25,0.578125,0.0102472305
0.015625,1.25,0.59375,0.009013653
0.015625,1.25,0.609375,0.009729624
0.015625,1.25,0.625,0.013006687
0.015625,1.25,0.640625,0.013183355
0.015625,1.25,0.65625,0.0058419704
0.015625,1.25,0.671875,0.0045671463
0.015625,1.25,0.6875,0.0063540936
0.015625,1.25,0.703125,0.004698992
0.015625,1.25,0.71875,0.026903152
0.015625,1.25,0.734375,0.012335539
0.015625,1.25,0.75,0.0034589767
0.015625,1.25,0.765625,0.0028886795
0.015625,1.25,0.78125,0.015215397
0.015625,1.25,0.796875,0.020370007
0.015625,1.25,0.8125,0.027878761
0.015625,1.25,0.828125,0.022470951
0.015625,1.25,0.84375,0.111617565
0.015625,1.25,0.859375,0.010011196
0.015625,1.25,0.875,0.007563114
0.015625,1.25,0.890625,0.013520718
0.015625,1.25,0.90625,0.014739752
0.015625,1.25,0.921875,0.010730267
0.015625,1.25,0.9375,0.005648136
0.015625,1.25,0.953125,0.0035104752
0.015625,1.25,0.96875,0.012068033
0.015625,1.25,0.984375,0.021771908
0.015625,1.25,1.0,0.018203497
0.015625,1.25,1.015625,0.013422728
0.015625,1.25,1.03125,0.020616055
0.015625,1.25,1.046875,0.04157877
0.015625,1.25,1.0625,0.046389103
0.015625,1.25,1.078125,0.122969866
0.015625,1.25,1.09375,0.08252406
0.015625,1.25,1.109375,0.11531329
0.015625,1.25,1.125,0.12591362
0.015625,1.25,1.140625,0.1500597
0.015625,1.25,1.15625,0.14706421
0.015625,1.25,1.171875,0.13869095
0.015625,1.25,1.1875,0.04655361
0.015625,1.25,1.203125,0.054508448
0.015625,1.25,1.21875,0.0366354
0.015625,1.25,1.234375,0.020413399
0.015625,1.25,1.25,0.009519339
0.015625,1.25,1.265625,0.016041279
0.015625,1.25,1.28125,0.01817131
0.015625,1.25,1.296875,0.015137434
0.015625,1.25,1.3125,0.026083946
0.015625,1.25,1.328125,0.006760597
0.015625,1.25,1.34375,0.01588273
0.015625,1.25,1.359375,0.0049984455
0.015625,1.25,1.375,0.0017132759
0.015625,1.25,1.390625,0.019330502
0.015625,1.25,1.40625,0.004834652
0.015625,1.25,1.421875,0.010547638
0.015625,1.25,1.4375,0.022825003
0.015625,1.25,1.453125,0.0070014
0.015625,1.25,1.46875,0.011010408
0.015625,1.25,1.484375,0.02987647
0.015625,1.25,1.5,0.037612915
0.015625,1.25,1.515625,0.016795158
0.015625,1.25,1.53125,0.049253225
0.015625,1.25,1.546875,0.020793438
0.015625,1.25,1.5625,0.0076601505
0.015625,1.25,1.578125,0.007907867
0.015625,1.25,1.59375,0.0057849884
0.015625,1.25,1.609375,0.0026109219
0.015625,1.25,1.625,0.0072534084
0.015625,1.25,1.640625,0.0103673935
0.015625,1.25,1.65625,0.012607813
0.015625,1.25,1.671875,0.011161804
0.015625,1.25,1.6875,0.013835192
0.015625,1.25,1.703125,0.00795722
0.015625,1.25,1.71875,0.0069532394
0.015625,1.25,1.734375,0.011168957
0.015625,1.25,1.75,0.09723711
0.015625,1.25,1.765625,0.007013321
0.015625,1.25,1.78125,0.0055036545
0.015625,1.25,1.796875,0.016267061
0.015625,1.25,1.8125,0.0048394203
0.015625,1.25,1.828125,0.0036096573
0.015625,1.25,1.84375,0.0052711964
0.015625,1.25,1.859375,0.003119707
0.015625,1.25,1.875,0.004208803
0.015625,1.25,1.890625,0.0065808296
0.015625,1.25,1.90625,0.031122208
0.015625,1.25,1.921875,0.3593099
0.015625,1.25,1.9375,0.030410051
0.015625,1.25,1.953125,0.101709366
0.015625,1.25,1.96875,0.03670883
0.015625,1.25,1.984375,0.0063135624
0.015625,1.265625,0.0,0.006057501
0.015625,1.265625,0.015625,0.0074312687
0.015625,1.265625,0.03125,0.1233325
0.015625,1.265625,0.046875,0.12751961
0.015625,1.265625,0.0625,0.027618885
0.015625,1.265625,0.078125,0.014448404
0.015625,1.265625,0.09375,0.018360376
0.015625,1.265625,0.109375,0.031058311
0.015625,1.265625,0.125,0.079564095
0.015625,1.265625,0.140625,0.052452326
0.015625,1.265625,0.15625,0.045797586
0.015625,1.265625,0.171875,0.013350964
0.015625,1.265625,0.1875,0.008941174
0.015625,1.265625,0.203125,0.004252672
0.015625,1.265625,0.21875,0.0054745674
0.015625,1.265625,0.234375,0.006406069
0.015625,1.265625,0.25,0.0068392754
0.015625,1.265625,0.265625,0.009364843
0.015625,1.265625,0.28125,0.012690306
0.015625,1.265625,0.296875,0.014302731
0.015625,1.265625,0.3125,0.023917198
0.015625,1.265625,0.328125,0.017885685
0.015625,1.265625,0.34375,0.013566494
0.015625,1.265625,0.359375,0.011998892
0.015625,1.265625,0.375,0.012565851
0.015625,1.265625,0.390625,0.0076766014
0.015625,1.265625,0.40625,0.024745941
0.015625,1.265625,0.421875,0.0312953
0.015625,1.265625,0.4375,0.02102065
0.015625,1.265625,0.453125,0.006611109
0.015625,1.265625,0.46875,0.008898973
0.015625,1.265625,0.484375,0.021214962
0.015625,1.265625,0.5,0.034455538
0.015625,1.265625,0.515625,0.05913639
0.015625,1.265625,0.53125,0.015667915
0.015625,1.265625,0.546875,0.0126366615
0.015625,1.265625,0.5625,0.015206575
0.015625,1.265625,0.578125,0.010960102
0.015625,1.265625,0.59375,0.010227203
0.015625,1.265625,0.609375,0.014649868
0.015625,1.265625,0.625,0.010141134
0.015625,1.265625,0.640625,0.009194136
0.015625,1.265625,0.65625,0.0107085705
0.015625,1.265625,0.671875,0.008338213
0.015625,1.265625,0.6875,0.0053215027
0.015625,1.265625,0.703125,0.0017001629
0.015625,1.265625,0.71875,0.019699097
0.015625,1.265625,0.734375,0.01899314
0.015625,1.265625,0.75,0.018066883
0.015625,1.265625,0.765625,0.026976109
0.015625,1.265625,0.78125,0.051407814
0.015625,1.265625,0.796875,0.05999255
0.015625,1.265625,0.8125,0.065427065
0.015625,1.265625,0.828125,0.047976494
0.015625,1.265625,0.84375,0.12939453
0.015625,1.265625,0.859375,0.010407686
0.015625,1.265625,0.875,0.011077166
0.015625,1.265625,0.890625,0.009321451
0.015625,1.265625,0.90625,0.0061559677
0.015625,1.265625,0.921875,0.0023813248
0.015625,1.265625,0.9375,0.0058100224
0.015625,1.265625,0.953125,0.0046789646
0.015625,1.265625,0.96875,0.008387804
0.015625,1.265625,0.984375,0.02047801
0.015625,1.265625,1.0,0.008611679
0.015625,1.265625,1.015625,0.0064988136
0.015625,1.265625,1.03125,0.013142586
0.015625,1.265625,1.046875,0.01961732
0.015625,1.265625,1.0625,0.013651371
0.015625,1.265625,1.078125,0.017997503
0.015625,1.265625,1.09375,0.023266077
0.015625,1.265625,1.109375,0.008987904
0.015625,1.265625,1.125,0.019874096
0.015625,1.265625,1.140625,0.03176689
0.015625,1.265625,1.15625,0.035369158
0.015625,1.265625,1.171875,0.06891036
0.015625,1.265625,1.1875,0.08400965
0.015625,1.265625,1.203125,0.020462036
0.015625,1.265625,1.21875,0.0051915646
0.015625,1.265625,1.234375,0.008932829
0.015625,1.265625,1.25,0.01806736
0.015625,1.265625,1.265625,0.01524663
0.015625,1.265625,1.28125,0.012128353
0.015625,1.265625,1.296875,0.01628995
0.015625,1.265625,1.3125,0.030224562
0.015625,1.265625,1.328125,0.017754078
0.015625,1.265625,1.34375,0.0072169304
0.015625,1.265625,1.359375,0.0059382915
0.015625,1.265625,1.375,0.013803959
0.015625,1.265625,1.390625,0.010855675
0.015625,1.265625,1.40625,0.001625061
0.015625,1.265625,1.421875,0.008117437
0.015625,1.265625,1.4375,0.01705861
0.015625,1.265625,1.453125,0.015982628
0.015625,1.265625,1.46875,0.015736103
0.015625,1.265625,1.484375,0.03021717
0.015625,1.265625,1.5,0.023713589
0.015625,1.265625,1.515625,0.033363104
0.015625,1.265625,1.53125,0.04109478
0.015625,1.265625,1.546875,0.0101184845
0.015625,1.265625,1.5625,0.009643078
0.015625,1.265625,1.578125,0.013060808
0.015625,1.265625,1.59375,0.011259794
0.015625,1.265625,1.609375,0.00877738
0.015625,1.265625,1.625,0.013308287
0.015625,1.265625,1.640625,0.0061240196
0.015625,1.265625,1.65625,0.011574268
0.015625,1.265625,1.671875,0.018892765
0.015625,1.265625,1.6875,0.022183895
0.015625,1.265625,1.703125,0.017268658
0.015625,1.265625,1.71875,0.023951292
0.015625,1.265625,1.734375,0.068002224
0.015625,1.265625,1.75,0.060495615
0.015625,1.265625,1.765625,0.008184195
0.015625,1.265625,1.78125,0.008569241
0.015625,1.265625,1.796875,0.01651597
0.015625,1.265625,1.8125,0.0056684017
0.015625,1.265625,1.828125,0.005207777
0.015625,1.265625,1.84375,0.004773617
0.015625,1.265625,1.859375,0.0027315617
0.015625,1.265625,1.875,0.005777359
0.015625,1.265625,1.890625,0.009230375
0.015625,1.265625,1.90625,0.0024542809
0.015625,1.265625,1.921875,0.32394004
0.015625,1.265625,1.9375,0.111176014
0.015625,1.265625,1.953125,0.106975555
0.015625,1.265625,1.96875,0.035391092
0.015625,1.265625,1.984375,0.027341843
0.015625,1.28125,0.0,0.024585962
0.015625,1.28125,0.015625,0.020343304
0.015625,1.28125,0.03125,0.18249226
0.015625,1.28125,0.046875,0.12642193
0.015625,1.28125,0.0625,0.01601696
0.015625,1.28125,0.078125,0.017925262
0.015625,1.28125,0.09375,0.005031109
0.015625,1.28125,0.109375,0.0201118
0.015625,1.28125,0.125,0.07881403
0.015625,1.28125,0.140625,0.06027603
0.015625,1.28125,0.15625,0.059897423
0.015625,1.28125,0.171875,0.013044596
0.015625,1.28125,0.1875,0.0090408325
0.015625,1.28125,0.203125,0.0047268867
0.015625,1.28125,0.21875,0.004555702
0.015625,1.28125,0.234375,0.0058050156
0.015625,1.28125,0.25,0.007301569
0.015625,1.28125,0.265625,0.0075809956
0.015625,1.28125,0.28125,0.014527082
0.015625,1.28125,0.296875,0.01588273
0.015625,1.28125,0.3125,0.01565671
0.015625,1.28125,0.328125,0.018943071
0.015625,1.28125,0.34375,0.013994455
0.015625,1.28125,0.359375,0.00703001
0.015625,1.28125,0.375,0.0038807392
0.015625,1.28125,0.390625,0.0044732094
0.015625,1.28125,0.40625,0.013638973
0.015625,1.28125,0.421875,0.031104565
0.015625,1.28125,0.4375,0.024670124
0.015625,1.28125,0.453125,0.006091833
0.015625,1.28125,0.46875,0.004563093
0.015625,1.28125,0.484375,0.012906313
0.015625,1.28125,0.5,0.015593052
0.015625,1.28125,0.515625,0.052651167
0.015625,1.28125,0.53125,0.025026321
0.015625,1.28125,0.546875,0.01748395
0.015625,1.28125,0.5625,0.014995575
0.015625,1.28125,0.578125,0.008849621
0.015625,1.28125,0.59375,0.0104551315
0.015625,1.28125,0.609375,0.023988724
0.015625,1.28125,0.625,0.026521683
0.015625,1.28125,0.640625,0.015220165
0.015625,1.28125,0.65625,0.009732246
0.015625,1.28125,0.671875,0.009495974
0.015625,1.28125,0.6875,0.0030200481
0.015625,1.28125,0.703125,0.0013325214
0.015625,1.28125,0.71875,0.010301352
0.015625,1.28125,0.734375,0.014431
0.015625,1.28125,0.75,0.011152267
0.015625,1.28125,0.765625,0.011905432
0.015625,1.28125,0.78125,0.031000137
0.015625,1.28125,0.796875,0.017089367
0.015625,1.28125,0.8125,0.010307312
0.015625,1.28125,0.828125,0.023412704
0.015625,1.28125,0.84375,0.13841248
0.015625,1.28125,0.859375,0.013402939
0.015625,1.28125,0.875,0.0048491955
0.015625,1.28125,0.890625,0.007712126
0.015625,1.28125,0.90625,0.010023594
0.015625,1.28125,0.921875,0.004713297
0.015625,1.28125,0.9375,0.0065972805
0.015625,1.28125,0.953125,0.009235144
0.015625,1.28125,0.96875,0.013862371
0.015625,1.28125,0.984375,0.020769596
0.015625,1.28125,1.0,0.004665613
0.015625,1.28125,1.015625,0.008267403
0.015625,1.28125,1.03125,0.020736933
0.015625,1.28125,1.046875,0.019324541
0.015625,1.28125,1.0625,0.006083727
